"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S930","2019-09-22 17:00:00","248.000","100.000","0.300","22.400","0.970","984.900","","17.500","-99.000","-99.000","-99.000","25.300","","22.400",""
"C0F9Y0","2019-09-22 17:00:00","3313.000","205.000","2.000","8.900","1.000","687.200","","0.000","-99.000","-99.000","-99.000","13.300","","8.500",""
"C0E790","2019-09-22 17:00:00","344.000","14.000","2.500","25.500","0.690","972.800","","0.000","7.800","346.000","","28.600","","21.000",""
"C0O810","2019-09-22 17:00:00","161.000","10.000","0.800","27.500","0.780","995.100","","0.000","-99.000","-99.000","-99.000","31.400","","22.200",""
"C0R520","2019-09-22 17:00:00","18.000","157.000","1.900","28.500","0.760","1008.500","","0.000","-99.000","-99.000","-99.000","30.800","","24.400",""
"C0G880","2019-09-22 17:00:00","92.000","340.000","3.600","28.000","0.590","1001.800","","0.000","-99.000","-99.000","-99.000","30.300","","22.300",""
"C0X270","2019-09-22 17:00:00","33.000","5.000","2.700","27.700","0.650","1008.200","","0.000","-99.000","-99.000","-99.000","31.500","","22.100",""
"C0R260","2019-09-22 17:00:00","76.000","176.000","0.600","26.900","0.800","1002.300","","1.000","-99.000","-99.000","-99.000","27.600","","22.400",""
"C0U950","2019-09-22 17:00:00","1012.000","309.000","11.300","15.800","1.000","901.700","","0.500","16.800","313.000","","18.000","","15.500",""
"C0O860","2019-09-22 17:00:00","38.000","321.000","1.700","29.500","0.560","1006.000","","0.000","-99.000","-99.000","-99.000","31.500","","23.400",""
"C0S980","2019-09-22 17:00:00","901.000","0.000","0.000","19.500","1.000","913.000","","56.000","-99.000","-99.000","-99.000","20.700","","19.100",""
"C0X110","2019-09-22 17:00:00","20.000","8.000","3.500","28.700","0.540","1008.800","","0.000","-99.000","-99.000","-99.000","29.900","","24.700",""
"C0V310","2019-09-22 17:00:00","46.000","289.000","2.200","29.800","0.440","1004.100","","0.000","-99.000","-99.000","-99.000","32.600","","23.500",""
"C0G620","2019-09-22 17:00:00","110.000","5.000","2.100","27.100","0.640","999.800","","0.000","-99.000","-99.000","-99.000","31.300","","21.300",""
"C0AD50","2019-09-22 17:00:00","84.000","350.000","1.500","25.100","0.660","1004.100","","0.000","-99.000","-99.000","-99.000","26.500","","20.500",""
"C0A9A0","2019-09-22 17:00:00","24.000","142.000","0.500","25.900","0.610","1010.300","","0.000","-99.000","-99.000","-99.000","26.900","","20.600",""
"C0O830","2019-09-22 17:00:00","127.000","319.000","2.600","28.800","0.620","996.700","","0.000","-99.000","-99.000","-99.000","32.300","","22.000",""
"C0S760","2019-09-22 17:00:00","1621.000","170.000","0.900","16.300","1.000","839.600","","10.000","-99.000","-99.000","-99.000","18.500","","16.200",""
"C0X160","2019-09-22 17:00:00","26.000","309.000","3.800","29.100","0.540","1008.200","","0.000","-99.000","-99.000","-99.000","30.800","","24.200",""
"C0C490","2019-09-22 17:00:00","157.000","21.000","0.700","24.700","0.660","995.200","","0.000","-99.000","-99.000","-99.000","26.500","","20.700",""
"C0F970","2019-09-22 17:00:00","145.000","357.000","2.900","27.200","0.590","994.400","","0.000","-99.000","-99.000","-99.000","29.200","","22.900",""
"C0M690","2019-09-22 17:00:00","33.000","344.000","3.800","27.700","0.630","1006.700","","0.000","-99.000","-99.000","-99.000","30.600","","23.100",""
"C0V690","2019-09-22 17:00:00","30.000","325.000","3.000","28.000","0.680","1008.100","","0.000","-99.000","-99.000","-99.000","29.500","","24.700",""
"C0Z210","2019-09-22 17:00:00","126.000","28.000","0.500","23.000","0.990","999.800","","3.000","-99.000","-99.000","-99.000","24.500","","22.400",""
"C0U770","2019-09-22 17:00:00","5.000","348.000","0.700","25.200","0.740","1012.000","","0.000","-99.000","-99.000","-99.000","27.000","","22.700",""
"C0Z080","2019-09-22 17:00:00","298.000","340.000","1.200","21.700","0.970","979.300","","6.500","-99.000","-99.000","-99.000","23.800","","21.700",""
"C0G640","2019-09-22 17:00:00","17.000","360.000","4.200","26.900","0.620","1011.700","","0.000","10.000","353.000","","30.500","","21.600",""
"C0X200","2019-09-22 17:00:00","61.000","297.000","3.000","28.500","0.620","1003.700","","0.000","-99.000","-99.000","-99.000","30.400","","22.300",""
"C0U900","2019-09-22 17:00:00","63.000","326.000","2.600","26.200","0.610","1006.200","","0.000","-99.000","-99.000","-99.000","28.600","","24.800",""
"C0Z230","2019-09-22 17:00:00","31.000","120.000","4.300","24.700","0.810","1010.100","","1.500","-99.000","-99.000","-99.000","26.100","","22.800",""
"C0F9O0","2019-09-22 17:00:00","175.000","1.000","1.000","27.100","0.640","992.100","","0.000","-99.000","-99.000","-99.000","29.500","","23.100",""
"C0C540","2019-09-22 17:00:00","46.000","353.000","2.100","25.100","0.590","-99.000","","0.000","-99.000","-99.000","-99.000","27.500","","19.700",""
"C0G770","2019-09-22 17:00:00","15.000","11.000","1.800","28.200","0.600","1009.800","","0.000","-99.000","-99.000","-99.000","30.100","","23.700",""
"C0V670","2019-09-22 17:00:00","20.000","298.000","2.600","28.900","0.600","1008.400","","0.000","-99.000","-99.000","-99.000","30.400","","24.600",""
"C0A870","2019-09-22 17:00:00","685.000","330.000","5.100","20.300","0.810","934.700","","0.000","-99.000","-99.000","-99.000","22.800","","16.700",""
"C0R220","2019-09-22 17:00:00","23.000","149.000","2.900","27.800","0.880","1008.200","","0.000","-99.000","-99.000","-99.000","30.200","","24.100",""
"C0Z220","2019-09-22 17:00:00","589.000","0.000","0.100","21.000","0.980","948.100","","0.000","-99.000","-99.000","-99.000","22.200","","20.300",""
"C0D560","2019-09-22 17:00:00","147.000","39.000","1.300","25.300","0.650","996.800","","0.000","-99.000","-99.000","-99.000","29.000","","21.400",""
"C0I380","2019-09-22 17:00:00","258.000","328.000","1.500","27.700","0.670","981.200","","0.000","-99.000","-99.000","-99.000","31.600","","21.900",""
"C0I090","2019-09-22 18:00:00","910.000","262.000","0.600","20.800","0.900","913.500","","0.000","-99.000","-99.000","-99.000","24.400","","17.200",""
"C0X240","2019-09-22 18:00:00","394.000","35.000","0.500","24.300","0.770","968.800","","0.000","-99.000","-99.000","-99.000","29.100","","22.100",""
"C0S990","2019-09-22 18:00:00","409.000","21.000","2.100","21.700","0.970","967.700","","49.500","-99.000","-99.000","-99.000","24.000","","21.300",""
"C0E850","2019-09-22 18:00:00","104.000","66.000","0.700","24.100","0.720","1001.200","","0.000","-99.000","-99.000","-99.000","28.200","","20.400",""
"C0T9B0","2019-09-22 18:00:00","558.000","0.000","0.200","20.100","0.990","952.200","","16.000","-99.000","-99.000","-99.000","21.500","","19.200",""
"C0G650","2019-09-22 18:00:00","34.000","5.000","1.800","26.800","0.630","1007.900","","0.000","-99.000","-99.000","-99.000","30.800","","22.500",""
"C0K580","2019-09-22 18:00:00","26.000","357.000","2.000","26.200","0.680","1010.300","","0.000","-99.000","-99.000","-99.000","30.400","","22.400",""
"C0X050","2019-09-22 18:00:00","25.000","9.000","3.100","26.900","0.680","1008.200","","0.000","-99.000","-99.000","-99.000","31.900","","22.800",""
"CM0100","2019-09-22 18:00:00","25.000","71.000","1.500","25.300","0.600","1010.800","","0.000","-99.000","-99.000","-99.000","27.500","","20.800",""
"C0AC70","2019-09-22 18:00:00","71.000","0.000","0.200","25.300","0.590","1005.700","","0.000","-99.000","-99.000","-99.000","27.500","","20.900",""
"CM0130","2019-09-22 18:00:00","11.000","338.000","6.400","26.600","0.660","1011.400","","0.000","-99.000","-99.000","-99.000","27.700","","24.200",""
"C0W110","2019-09-22 18:00:00","16.000","71.000","1.300","-99.000","-99.000","1012.200","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R670","2019-09-22 18:00:00","26.000","66.000","0.900","25.500","-99.000","1010.200","","9.500","-99.000","-99.000","-99.000","26.700","","22.800",""
"C0X120","2019-09-22 18:00:00","28.000","342.000","2.900","27.500","0.660","1009.600","","0.000","-99.000","-99.000","-99.000","30.100","","23.800",""
"C0R100","2019-09-22 18:00:00","1006.000","276.000","0.300","20.000","0.940","903.200","","0.000","-99.000","-99.000","-99.000","22.300","","17.700",""
"C0W130","2019-09-22 18:00:00","18.000","28.000","3.100","26.000","0.630","1009.400","","0.000","-99.000","-99.000","-99.000","28.600","","24.100",""
"C0F9R0","2019-09-22 18:00:00","20.000","42.000","3.600","25.900","0.730","1010.900","","0.000","-99.000","-99.000","-99.000","28.900","","23.000",""
"C0G780","2019-09-22 18:00:00","27.000","7.000","2.400","26.400","0.620","1009.100","","0.000","-99.000","-99.000","-99.000","30.000","","23.400",""
"C0C590","2019-09-22 18:00:00","72.000","47.000","0.600","23.600","0.700","1005.000","","0.500","-99.000","-99.000","-99.000","27.900","","20.400",""
"C0I520","2019-09-22 18:00:00","3860.000","-99.000","-99.000","6.800","0.590","643.100","","-99.000","-99.000","-99.000","-99.000","8.800","","4.900",""
"C0E530","2019-09-22 18:00:00","341.000","36.000","1.400","22.200","0.770","974.200","","0.000","-99.000","-99.000","-99.000","26.900","","18.400",""
"C0M790","2019-09-22 18:00:00","15.000","12.000","2.300","26.600","0.620","1009.400","","0.000","-99.000","-99.000","-99.000","31.300","","23.400",""
"C0R130","2019-09-22 18:00:00","1040.000","262.000","0.900","19.800","0.940","897.000","","0.500","-99.000","-99.000","-99.000","23.200","","17.400",""
"C0AH30","2019-09-22 18:00:00","755.000","324.000","3.300","18.500","0.960","929.700","","0.000","-99.000","-99.000","-99.000","20.600","","15.800",""
"C0X170","2019-09-22 18:00:00","50.000","1.000","1.500","27.900","0.610","1005.300","","0.000","-99.000","-99.000","-99.000","31.200","","23.600",""
"C0K291","2019-09-22 18:00:00","8.000","6.000","4.100","26.500","0.670","1011.600","","0.000","-99.000","-99.000","-99.000","28.400","","23.500",""
"C0D480","2019-09-22 18:00:00","223.000","0.000","0.000","21.800","0.840","987.900","","0.000","-99.000","-99.000","-99.000","26.000","","18.100",""
"C0F0C0","2019-09-22 18:00:00","983.000","0.000","0.000","19.300","0.990","904.400","","0.500","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0U860","2019-09-22 18:00:00","5.000","55.000","5.300","25.700","0.630","1012.800","","0.000","-99.000","-99.000","-99.000","28.400","","24.800",""
"C0UA50","2019-09-22 18:00:00","808.000","304.000","1.800","17.800","0.990","924.000","","0.000","-99.000","-99.000","-99.000","25.000","","17.700",""
"C0T960","2019-09-22 18:00:00","120.000","0.000","0.100","23.000","0.990","1000.000","","1.000","-99.000","-99.000","-99.000","24.100","","22.700",""
"C0SA80","2019-09-22 18:00:00","136.000","0.000","0.000","23.700","0.950","997.600","","55.500","-99.000","-99.000","-99.000","25.100","","22.600",""
"C0E780","2019-09-22 18:00:00","160.000","0.000","0.200","24.200","0.710","994.600","","0.000","-99.000","-99.000","-99.000","28.600","","19.700",""
"C0F9Q0","2019-09-22 18:00:00","149.000","334.000","1.400","24.300","0.730","994.900","","0.000","-99.000","-99.000","-99.000","29.100","","22.100",""
"C0F9X0","2019-09-22 18:00:00","166.000","32.000","3.900","24.600","0.680","994.100","","0.000","10.300","2.000","","28.100","","22.500",""
"C0S730","2019-09-22 18:00:00","110.000","40.000","7.000","22.700","0.970","1000.200","","3.000","-99.000","-99.000","-99.000","25.500","","22.700",""
"C0T790","2019-09-22 18:00:00","2830.000","0.000","0.000","10.700","0.940","728.400","","0.500","-99.000","-99.000","-99.000","14.700","","10.100",""
"C0M830","2019-09-22 18:00:00","540.000","11.000","1.600","23.500","0.880","952.900","","0.000","-99.000","-99.000","-99.000","27.400","","20.500",""
"C0V750","2019-09-22 18:00:00","50.000","335.000","2.000","27.800","0.630","1006.900","","0.000","-99.000","-99.000","-99.000","31.300","","24.300",""
"C0K530","2019-09-22 18:00:00","12.000","20.000","4.800","26.100","0.650","1011.000","","0.000","11.600","19.000","","28.300","","22.800",""
"C0G850","2019-09-22 18:00:00","62.000","357.000","3.200","28.200","0.640","1004.400","","0.000","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0M780","2019-09-22 18:00:00","30.000","14.000","1.600","26.900","0.640","1009.100","","0.000","-99.000","-99.000","-99.000","31.200","","23.300",""
"C0V360","2019-09-22 18:00:00","94.000","347.000","1.400","26.400","0.650","1000.800","","0.000","-99.000","-99.000","-99.000","32.700","","21.600",""
"C0K510","2019-09-22 18:00:00","10.000","2.000","3.800","26.300","0.660","1010.300","","0.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0D650","2019-09-22 18:00:00","97.000","78.000","1.500","24.800","0.650","1002.900","","0.000","-99.000","-99.000","-99.000","27.100","","21.300",""
"C0V630","2019-09-22 18:00:00","19.000","346.000","2.400","26.900","0.630","1011.800","","0.000","-99.000","-99.000","-99.000","28.900","","24.300",""
"C0U910","2019-09-22 18:00:00","17.000","41.000","1.000","25.800","0.620","1011.400","","0.000","-99.000","-99.000","-99.000","28.100","","22.700",""
"C0U600","2019-09-22 18:00:00","10.000","253.000","1.100","25.700","0.590","1011.800","","0.000","7.300","330.000","","28.900","","23.600",""
"C0G820","2019-09-22 18:00:00","29.000","6.000","1.000","26.800","0.660","1007.900","","0.000","-99.000","-99.000","-99.000","31.400","","23.500",""
"C0R590","2019-09-22 18:00:00","72.000","334.000","3.600","28.200","0.600","1002.800","","0.000","-99.000","-99.000","-99.000","31.000","","23.500",""
"C0A9E0","2019-09-22 18:00:00","26.000","3.000","1.600","24.800","0.600","1011.300","","0.000","-99.000","-99.000","-99.000","27.300","","20.700",""
"C0R480","2019-09-22 18:00:00","57.000","196.000","1.000","28.200","0.700","1004.900","","0.000","-99.000","-99.000","-99.000","31.800","","23.600",""
"C0X300","2019-09-22 18:00:00","70.000","0.000","0.000","26.600","0.680","1004.000","","0.000","-99.000","-99.000","-99.000","30.900","","22.600",""
"C0U970","2019-09-22 18:00:00","7.000","37.000","2.700","25.300","0.600","1013.400","","0.000","-99.000","-99.000","-99.000","29.300","","25.100",""
"C0M750","2019-09-22 18:00:00","10.000","20.000","4.000","26.900","0.650","1010.900","","0.000","-99.000","-99.000","-99.000","28.800","","23.600",""
"C0I110","2019-09-22 18:00:00","161.000","30.000","1.200","26.900","0.630","994.400","","0.000","-99.000","-99.000","-99.000","30.400","","22.800",""
"C0V370","2019-09-22 18:00:00","74.000","317.000","0.700","27.000","0.670","1003.600","","0.000","-99.000","-99.000","-99.000","31.600","","21.700",""
"C0C690","2019-09-22 18:00:00","242.000","23.000","1.300","23.000","0.620","986.600","","0.000","-99.000","-99.000","-99.000","25.600","","19.700",""
"C0A540","2019-09-22 18:00:00","401.000","0.000","0.000","20.400","0.850","967.300","","0.000","-99.000","-99.000","-99.000","22.900","","17.100",""
"C0H950","2019-09-22 18:00:00","192.000","317.000","0.800","26.200","0.700","991.200","","0.000","-99.000","-99.000","-99.000","31.100","","21.500",""
"C0O960","2019-09-22 18:00:00","112.000","346.000","1.200","25.900","0.720","998.900","","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0AH10","2019-09-22 18:00:00","30.000","303.000","2.700","25.400","0.650","1009.500","","0.000","-99.000","-99.000","-99.000","27.300","","21.800",""
"C0R680","2019-09-22 18:00:00","13.000","15.000","2.000","24.900","-99.000","1011.100","","88.000","-99.000","-99.000","-99.000","26.000","","22.000",""
"C0X210","2019-09-22 18:00:00","38.000","347.000","2.400","27.100","0.650","1006.100","","0.000","-99.000","-99.000","-99.000","30.900","","23.300",""
"C0D430","2019-09-22 18:00:00","87.000","0.000","0.000","23.500","0.780","1002.600","","0.000","-99.000","-99.000","-99.000","27.800","","19.900",""
"C0AD30","2019-09-22 18:00:00","20.000","323.000","0.700","25.400","0.620","1009.500","","0.000","-99.000","-99.000","-99.000","28.000","","21.600",""
"C0R240","2019-09-22 18:00:00","87.000","193.000","0.800","26.900","0.790","1001.300","","0.000","-99.000","-99.000","-99.000","28.700","","22.900",""
"C0AI30","2019-09-22 18:00:00","26.000","276.000","1.300","25.600","0.640","1011.500","","0.000","-99.000","-99.000","-99.000","26.900","","21.300",""
"C0U960","2019-09-22 18:00:00","1885.000","4.000","1.700","14.100","0.990","815.100","","2.500","-99.000","-99.000","-99.000","17.900","","13.000",""
"C0T9E0","2019-09-22 18:00:00","415.000","0.000","0.000","20.600","0.950","968.000","","5.500","-99.000","-99.000","-99.000","22.100","","20.300",""
"C0D550","2019-09-22 18:00:00","1956.000","0.000","0.000","13.600","0.970","812.100","","2.000","-99.000","-99.000","-99.000","16.600","","11.100",""
"C0C630","2019-09-22 18:00:00","209.000","109.000","0.700","23.500","0.680","990.400","","0.000","-99.000","-99.000","-99.000","25.800","","20.700",""
"C0F000","2019-09-22 18:00:00","273.000","26.000","3.400","24.000","0.730","980.100","","0.000","-99.000","-99.000","-99.000","28.000","","21.800",""
"C0K410","2019-09-22 18:00:00","20.000","9.000","3.700","26.500","0.640","1009.000","","0.000","-99.000","-99.000","-99.000","30.800","","23.500",""
